NATMON_IND,Indicator,LOCATION,Country,TIME,Time,Value,Flag Codes,Flags
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",TUR,Türkiye,2020,2020,82.00693,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",LVA,Latvia,2016,2016,98.27255,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",LVA,Latvia,2017,2017,98.70469,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",LVA,Latvia,2018,2018,99.02167,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",LVA,Latvia,2019,2019,98.25804,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",LVA,Latvia,2020,2020,98.33104,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",BLZ,Belize,2016,2016,87.66273,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",BLZ,Belize,2017,2017,88.77477,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",BLZ,Belize,2018,2018,89.88843,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",BLZ,Belize,2019,2019,89.95784,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",BLZ,Belize,2020,2020,84.7504,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",BLZ,Belize,2021,2021,96.06289,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",PAN,Panama,2017,2017,86.78174,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",PAN,Panama,2019,2019,88.69515,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",PAN,Panama,2020,2020,89.48952,‡,UIS Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",PAN,Panama,2021,2021,96.1377,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",SMR,San Marino,2018,2018,93.25397,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",SMR,San Marino,2019,2019,89.46378,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",SMR,San Marino,2020,2020,91.58187,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",SMR,San Marino,2021,2021,91.61349,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",LTU,Lithuania,2016,2016,99.94353,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",LTU,Lithuania,2017,2017,99.99411,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",LTU,Lithuania,2018,2018,99.84712,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",LTU,Lithuania,2019,2019,99.85318,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",LTU,Lithuania,2020,2020,99.86607,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",DEU,Germany,2016,2016,95.35428,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",DEU,Germany,2017,2017,95.28415,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",DEU,Germany,2018,2018,95.32703,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",DEU,Germany,2019,2019,95.69663,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",DEU,Germany,2020,2020,95.75905,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",SYC,Seychelles,2017,2017,83.69672,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",SYC,Seychelles,2018,2018,86.20146,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",SYC,Seychelles,2019,2019,81.89131,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",SYC,Seychelles,2020,2020,85.55427,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",SYC,Seychelles,2021,2021,88.03096,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40611,Eastern Asia,2016,2016,83.13464,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40611,Eastern Asia,2017,2017,83.8287,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40611,Eastern Asia,2018,2018,84.9745,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40611,Eastern Asia,2019,2019,85.84693,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40611,Eastern Asia,2020,2020,86.39754,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",ZWE,Zimbabwe,2016,2016,85.44829,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",ZWE,Zimbabwe,2017,2017,84.45794,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",ZWE,Zimbabwe,2018,2018,81.84064,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",ZWE,Zimbabwe,2019,2019,80.89004,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",ZWE,Zimbabwe,2020,2020,78.12459,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",ZWE,Zimbabwe,2021,2021,78.35928,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",VCT,Saint Vincent and the Grenadines,2016,2016,99.21872,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",VCT,Saint Vincent and the Grenadines,2017,2017,99.50904,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",VCT,Saint Vincent and the Grenadines,2018,2018,97.20545,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",VCT,Saint Vincent and the Grenadines,2019,2019,99.63768,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",VCT,Saint Vincent and the Grenadines,2020,2020,99.9414,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",MMR,Myanmar,2016,2016,48.89018,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",MMR,Myanmar,2017,2017,53.60902,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",MMR,Myanmar,2018,2018,57.34065,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",CAF,Central African Republic,2017,2017,47.88245,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40614,Western Asia,2016,2016,83.49901,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40614,Western Asia,2017,2017,83.77815,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40614,Western Asia,2018,2018,85.39883,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40614,Western Asia,2019,2019,86.44028,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40614,Western Asia,2020,2020,86.88177,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",HUN,Hungary,2016,2016,87.75197,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",HUN,Hungary,2017,2017,87.80425,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",HUN,Hungary,2018,2018,87.91525,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",HUN,Hungary,2019,2019,87.99859,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",HUN,Hungary,2020,2020,87.64508,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",BHR,Bahrain,2016,2016,98.78341,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",BHR,Bahrain,2017,2017,99.47863,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",BHR,Bahrain,2018,2018,98.96342,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",BHR,Bahrain,2019,2019,97.6555,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",TCD,Chad,2016,2016,73.51869,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",TCD,Chad,2017,2017,67.9647,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",TCD,Chad,2018,2018,74.27874,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",TCD,Chad,2019,2019,73.84802,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",TCD,Chad,2021,2021,77.73917,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40540,Sub-Saharan Africa,2016,2016,62.82455,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40540,Sub-Saharan Africa,2017,2017,63.60535,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40540,Sub-Saharan Africa,2018,2018,64.25458,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40540,Sub-Saharan Africa,2019,2019,63.77475,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40540,Sub-Saharan Africa,2020,2020,63.64882,‡,UIS Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",EST,Estonia,2016,2016,97.36873,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",EST,Estonia,2017,2017,97.56746,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",THA,Thailand,2017,2017,94.85328,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",THA,Thailand,2018,2018,94.9451,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",THA,Thailand,2019,2019,96.8597,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",THA,Thailand,2020,2020,97.23423,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",THA,Thailand,2021,2021,98.44327,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",THA,Thailand,2022,2022,99.7275,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40613,South-Eastern Asia,2016,2016,87.79551,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40613,South-Eastern Asia,2017,2017,87.55684,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40613,South-Eastern Asia,2018,2018,87.68969,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40613,South-Eastern Asia,2019,2019,88.03425,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40613,South-Eastern Asia,2020,2020,88.62609,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",LIE,Liechtenstein,2016,2016,86.70094,+,National Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",LIE,Liechtenstein,2017,2017,88.88889,+,National Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",LIE,Liechtenstein,2018,2018,84.28805,+,National Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",LIE,Liechtenstein,2019,2019,91.20332,+,National Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",LIE,Liechtenstein,2020,2020,90.52852,+,National Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",LIE,Liechtenstein,2021,2021,90.35013,+,National Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",HND,Honduras,2021,2021,81.31433,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",COM,Comoros,2016,2016,59.22336,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",COM,Comoros,2017,2017,70.48366,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",COM,Comoros,2018,2018,80.79236,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",TZA,United Republic of Tanzania,2016,2016,28.24753,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",COL,Colombia,2016,2016,81.89222,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",COL,Colombia,2017,2017,80.04642,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",COL,Colombia,2018,2018,79.00802,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",COL,Colombia,2019,2019,80.6675,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",COL,Colombia,2020,2020,83.13471,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",COL,Colombia,2021,2021,86.25886,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40535,South and West Asia,2016,2016,56.20656,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40535,South and West Asia,2017,2017,57.04104,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40535,South and West Asia,2018,2018,57.73756,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40535,South and West Asia,2019,2019,58.06407,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40535,South and West Asia,2020,2020,58.31983,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",BEN,Benin,2016,2016,96.90271,‡,UIS Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",BEN,Benin,2017,2017,97.03352,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",BEN,Benin,2018,2018,97.21103,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",BEN,Benin,2019,2019,93.5264,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",BEN,Benin,2020,2020,93.27543,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",BEN,Benin,2021,2021,96.91893,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",FSM,Micronesia (Federated States of),2016,2016,90.75205,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",FSM,Micronesia (Federated States of),2017,2017,89.09269,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",FSM,Micronesia (Federated States of),2018,2018,95.30087,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",FSM,Micronesia (Federated States of),2019,2019,90.64098,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",FSM,Micronesia (Federated States of),2020,2020,82.57661,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",FSM,Micronesia (Federated States of),2021,2021,82.97677,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",VAT,Holy See,2016,2016,,a,Category not applicable
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",VAT,Holy See,2017,2017,,a,Category not applicable
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",VAT,Holy See,2018,2018,,a,Category not applicable
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",VAT,Holy See,2019,2019,,a,Category not applicable
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",VAT,Holy See,2020,2020,,a,Category not applicable
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",VAT,Holy See,2021,2021,,a,Category not applicable
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",VAT,Holy See,2022,2022,,a,Category not applicable
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",CHE,Switzerland,2016,2016,99.98659,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",CHE,Switzerland,2017,2017,99.85362,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",CHE,Switzerland,2018,2018,99.91752,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",CHE,Switzerland,2019,2019,99.91515,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",CHE,Switzerland,2020,2020,99.88859,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",COK,Cook Islands,2016,2016,66.58385,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",COK,Cook Islands,2017,2017,67.4938,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",COK,Cook Islands,2018,2018,68.23821,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",COK,Cook Islands,2019,2019,71.19701,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",COK,Cook Islands,2020,2020,72.0403,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",COK,Cook Islands,2021,2021,80.50955,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",GTM,Guatemala,2016,2016,87.29692,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",GTM,Guatemala,2017,2017,88.30771,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",GTM,Guatemala,2018,2018,89.37128,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",GTM,Guatemala,2019,2019,89.2827,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",GTM,Guatemala,2020,2020,89.44546,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",GTM,Guatemala,2021,2021,90.5694,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40650,Oceania,2016,2016,71.48944,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40650,Oceania,2017,2017,76.11155,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40650,Oceania,2018,2018,77.11059,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40650,Oceania,2019,2019,77.91402,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40650,Oceania,2020,2020,77.34404,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",DNK,Denmark,2016,2016,98.73957,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",DNK,Denmark,2017,2017,99.4545,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",DNK,Denmark,2018,2018,99.42354,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",DNK,Denmark,2019,2019,99.85526,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",DNK,Denmark,2020,2020,99.93544,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",TLS,Timor-Leste,2016,2016,73.93409,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",TLS,Timor-Leste,2017,2017,75.07642,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",TLS,Timor-Leste,2018,2018,74.36126,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",TLS,Timor-Leste,2019,2019,75.77193,,
