"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"999975","Official entrance age to lower secondary education (years)","MDV","Maldives","2021","2021",13,,
"999975","Official entrance age to lower secondary education (years)","MDV","Maldives","2022","2022",13,,
"999977","Official entrance age to upper secondary education (years)","ATG","Antigua and Barbuda","2016","2016",15,,
"999977","Official entrance age to upper secondary education (years)","ATG","Antigua and Barbuda","2017","2017",15,,
"999977","Official entrance age to upper secondary education (years)","ATG","Antigua and Barbuda","2018","2018",15,,
"999977","Official entrance age to upper secondary education (years)","ATG","Antigua and Barbuda","2019","2019",15,,
"999977","Official entrance age to upper secondary education (years)","ATG","Antigua and Barbuda","2020","2020",15,,
"999977","Official entrance age to upper secondary education (years)","ATG","Antigua and Barbuda","2021","2021",15,,
"999977","Official entrance age to upper secondary education (years)","ATG","Antigua and Barbuda","2022","2022",15,,
"999977","Official entrance age to upper secondary education (years)","LKA","Sri Lanka","2016","2016",14,,
"999977","Official entrance age to upper secondary education (years)","LKA","Sri Lanka","2017","2017",14,,
"999977","Official entrance age to upper secondary education (years)","LKA","Sri Lanka","2018","2018",14,,
"999977","Official entrance age to upper secondary education (years)","LKA","Sri Lanka","2019","2019",14,,
"999977","Official entrance age to upper secondary education (years)","LKA","Sri Lanka","2020","2020",14,,
"999977","Official entrance age to upper secondary education (years)","LKA","Sri Lanka","2021","2021",14,,
"999977","Official entrance age to upper secondary education (years)","LKA","Sri Lanka","2022","2022",14,,
"999975","Official entrance age to lower secondary education (years)","IRN","Iran (Islamic Republic of)","2016","2016",12,,
"999975","Official entrance age to lower secondary education (years)","IRN","Iran (Islamic Republic of)","2017","2017",12,,
"999975","Official entrance age to lower secondary education (years)","IRN","Iran (Islamic Republic of)","2018","2018",12,,
"999975","Official entrance age to lower secondary education (years)","IRN","Iran (Islamic Republic of)","2019","2019",12,,
"999975","Official entrance age to lower secondary education (years)","IRN","Iran (Islamic Republic of)","2020","2020",12,,
"999975","Official entrance age to lower secondary education (years)","IRN","Iran (Islamic Republic of)","2021","2021",12,,
"999975","Official entrance age to lower secondary education (years)","IRN","Iran (Islamic Republic of)","2022","2022",12,,
"999975","Official entrance age to lower secondary education (years)","ZMB","Zambia","2016","2016",14,,
"999975","Official entrance age to lower secondary education (years)","ZMB","Zambia","2017","2017",14,,
"999975","Official entrance age to lower secondary education (years)","ZMB","Zambia","2018","2018",14,,
"999975","Official entrance age to lower secondary education (years)","ZMB","Zambia","2019","2019",14,,
"999975","Official entrance age to lower secondary education (years)","ZMB","Zambia","2020","2020",14,,
"999975","Official entrance age to lower secondary education (years)","ZMB","Zambia","2021","2021",14,,
"999975","Official entrance age to lower secondary education (years)","ZMB","Zambia","2022","2022",14,,
"999977","Official entrance age to upper secondary education (years)","QAT","Qatar","2016","2016",15,,
"999977","Official entrance age to upper secondary education (years)","QAT","Qatar","2017","2017",15,,
"999977","Official entrance age to upper secondary education (years)","QAT","Qatar","2018","2018",15,,
"999977","Official entrance age to upper secondary education (years)","QAT","Qatar","2019","2019",15,,
"999977","Official entrance age to upper secondary education (years)","QAT","Qatar","2020","2020",15,,
"999977","Official entrance age to upper secondary education (years)","QAT","Qatar","2021","2021",15,,
"999977","Official entrance age to upper secondary education (years)","QAT","Qatar","2022","2022",15,,
"999975","Official entrance age to lower secondary education (years)","ETH","Ethiopia","2016","2016",13,,
"999975","Official entrance age to lower secondary education (years)","ETH","Ethiopia","2017","2017",13,,
"999975","Official entrance age to lower secondary education (years)","ETH","Ethiopia","2018","2018",13,,
"999975","Official entrance age to lower secondary education (years)","ETH","Ethiopia","2019","2019",13,,
"999975","Official entrance age to lower secondary education (years)","ETH","Ethiopia","2020","2020",13,,
"999975","Official entrance age to lower secondary education (years)","ETH","Ethiopia","2021","2021",13,,
"999975","Official entrance age to lower secondary education (years)","ETH","Ethiopia","2022","2022",13,,
"999975","Official entrance age to lower secondary education (years)","NIU","Niue","2016","2016",11,,
"999975","Official entrance age to lower secondary education (years)","NIU","Niue","2017","2017",11,,
"999975","Official entrance age to lower secondary education (years)","NIU","Niue","2018","2018",11,,
"999975","Official entrance age to lower secondary education (years)","NIU","Niue","2019","2019",11,,
"999975","Official entrance age to lower secondary education (years)","NIU","Niue","2020","2020",11,,
"999975","Official entrance age to lower secondary education (years)","NIU","Niue","2021","2021",11,,
"999975","Official entrance age to lower secondary education (years)","NIU","Niue","2022","2022",11,,
"999977","Official entrance age to upper secondary education (years)","VNM","Viet Nam","2016","2016",15,,
"999977","Official entrance age to upper secondary education (years)","VNM","Viet Nam","2017","2017",15,,
"999977","Official entrance age to upper secondary education (years)","VNM","Viet Nam","2018","2018",15,,
"999977","Official entrance age to upper secondary education (years)","VNM","Viet Nam","2019","2019",15,,
"999977","Official entrance age to upper secondary education (years)","VNM","Viet Nam","2020","2020",15,,
"999977","Official entrance age to upper secondary education (years)","VNM","Viet Nam","2021","2021",15,,
"999977","Official entrance age to upper secondary education (years)","VNM","Viet Nam","2022","2022",15,,
"999975","Official entrance age to lower secondary education (years)","GAB","Gabon","2016","2016",11,,
"999975","Official entrance age to lower secondary education (years)","GAB","Gabon","2017","2017",11,,
"999975","Official entrance age to lower secondary education (years)","GAB","Gabon","2018","2018",11,,
"999975","Official entrance age to lower secondary education (years)","GAB","Gabon","2019","2019",11,,
"999975","Official entrance age to lower secondary education (years)","GAB","Gabon","2020","2020",11,,
"999975","Official entrance age to lower secondary education (years)","GAB","Gabon","2021","2021",11,,
"999975","Official entrance age to lower secondary education (years)","GAB","Gabon","2022","2022",11,,
"999977","Official entrance age to upper secondary education (years)","ANT","Netherlands Antilles","2016","2016",14,,
"999977","Official entrance age to upper secondary education (years)","ANT","Netherlands Antilles","2017","2017",14,,
"999977","Official entrance age to upper secondary education (years)","ANT","Netherlands Antilles","2018","2018",14,,
"999977","Official entrance age to upper secondary education (years)","ANT","Netherlands Antilles","2019","2019",14,,
"999977","Official entrance age to upper secondary education (years)","ANT","Netherlands Antilles","2020","2020",14,,
"999977","Official entrance age to upper secondary education (years)","ANT","Netherlands Antilles","2021","2021",14,,
"999977","Official entrance age to upper secondary education (years)","ANT","Netherlands Antilles","2022","2022",14,,
"999977","Official entrance age to upper secondary education (years)","SLV","El Salvador","2016","2016",16,,
"999977","Official entrance age to upper secondary education (years)","SLV","El Salvador","2017","2017",16,,
"999977","Official entrance age to upper secondary education (years)","SLV","El Salvador","2018","2018",16,,
"999977","Official entrance age to upper secondary education (years)","SLV","El Salvador","2019","2019",16,,
"999977","Official entrance age to upper secondary education (years)","SLV","El Salvador","2020","2020",16,,
